,id,name,category3_new,cut_name
116008,1506576555072286732,屈臣氏,化妆品集合连锁店,屈臣氏
2663341,1604462205594759262,全能便利店,士多,全能 便利店
2612671,1524644011334430726,佰网优选生活超市俭学街,便利超市,佰网 优选 生活超市 俭学街
187702,1506639641074462727,金茗顺烟酒,烟酒茶店,金茗顺 烟酒
3252916,1506624592876400685,久久玩具店,玩具店,久久 玩具店
948340,1535559210841141369,大众早餐,早餐店,大众 早餐
2903520,1528324723996618883,盒马邻里,社区团购,盒马 邻里
288860,1506560716252114972,向阳文化书屋,书店,向阳 文化 书屋
2316447,1506513072121180250,美团优选小叶子便利店自提点,社区团购,美团 优选 叶子 便利店 提点
1138595,1506560905075486726,屈臣氏,化妆品集合连锁店,屈臣氏
3217332,1506523218763313238,俊朋小酒馆,酒吧,俊朋 小酒馆
730119,1536222001482690620,于老大水果批发,果蔬批发店,水果 批发
2160331,1506526189014216777,海王星辰建新里,连锁药店,海王星辰 建新 里
2650576,1506580759677497413,雯文粮油经营部,粮油店,雯文 粮油 经营部
2153049,1506513686079205483,大参林,连锁药店,大参林
2828894,1506570006375428102,好伴便利,便利店,好伴 便利
943507,1506524697825898611,大地影院,影剧院,大地 影院
19563,1506560717455880277,沥海庆梅批发部,批零,沥海庆梅 批发部
1737714,1506578481839075442,三生泰香泰式火锅,东南亚餐厅,三生 泰香 泰式 火锅
2894308,1506638679257641103,凤形日杂便利店,日杂店,凤形 日杂 便利店
707610,1506519595639631972,六六副食,食杂店,六六 副食
2919408,1601543274097799201,蕊蕊火锅串串香,火锅店,蕊 蕊 火锅 串串香
2065692,1506516543985676388,永祥百货,小百货,永祥 百货
2364615,1506620191306674234,会同优子壹家童装店,儿童用品店,会同 优子 壹家 童装店
2037174,1506519656813555837,羊肉汤馆1罐装电话13819165332,非连锁中式快餐店,羊肉汤 馆 1 罐装 电话 13819165332
340495,1601538088260333606,正章干洗,洗衣店,正章 干洗
1909223,1580234670132686940,南通农村商业银行食堂,企业食堂,农村 商业银行 食堂
2398375,1563196499255619702,冰港之约冷饮批发绿地旗舰店,冻品批发店,冰港 约 冷饮 批发 绿地 旗舰店
2008346,1528314599445884971,葡萄园冷饮,休闲茶饮店,葡萄园 冷饮
2518275,1506513045344743535,惠发超市,便利超市,惠发 超市
494657,1622711280228102182,老地方咖啡,咖啡厅,地方 咖啡
1141177,1506580758557618272,金德源粮油超市,粮油店,金德源 粮油 超市
1296904,1506573190774911032,牛境境便利店,便利店,牛境境 便利店
3040953,1506644467929837589,烟酒批发商行,烟酒茶批发店,烟酒 批发商行
1104811,1627516725765599389,八零后轻食,非连锁西式快餐店,八零后 轻食
2738461,1514861216223457364,玲玲百货店,小百货,玲玲 百货店
3182392,1506560709495091289,金华书店,书店,书店
1818398,1506513243609493551,九点一刻KTV大石店,KTV,九点 一刻 KTV 大石 店
278113,1506509196622032907,华盛日用商店,士多,华盛 日用 商店
1921756,1528314235808116743,建正日用品批发部,日用品批发店,建正 日用品 批发部
2128336,1514863738124234776,至尊街头牛排,西餐厅,至尊 街头 牛排
2214858,1622672396203061400,百源健康水超市,送水站,百源 健康 水 超市
3030867,1506511404746928161,寇眼睛批发,批零,寇 眼睛 批发
179695,1506516549589266514,漫威网咖,网吧,漫威 网咖
643559,1601543273162469387,竹琳赛百味麻辣烫,连锁西式快餐店,竹琳赛 百味 麻辣烫
688510,1535531492258869408,晨光文具,文具店,晨光 文具
1128727,1506576567789416464,好又美超市,便利超市,美 超市
1181259,1595447113754603549,佳月月子中心,月子中心,佳 月 月子 中心
1247009,1506516852296380496,渝重庆老火锅,火锅店,渝 火锅
1090836,1506588930827612168,雪糕批发,冻品批发店,雪糕 批发
882615,1601157019224764526,木槿生活,家居生活馆,木槿 生活
3239992,1506507656393912419,HALOCAFE北秀路,咖啡厅,HALOCAFE 北秀路
2348837,1506580760461832232,食也居酒屋,日韩餐厅,食 居 酒屋
279800,1604887032247873675,东兴苑冷饮批发,冻品批发店,东兴 苑 冷饮 批发
2116905,1506601150890373155,亿家大碗饭,连锁中式快餐店,亿家 大碗 饭
332066,1506570738449248288,浮山巷兰州拉面,连锁中式快餐店,浮山 巷 拉面
3091470,1604470372496044146,余香果品,水果店,余香 果品
234660,1506584916295675970,爱宠俱乐部,宠物用品店,爱宠 俱乐部
3477555,1506564366038986869,天平食杂,食杂店,天平 食杂
2746448,1506564845565374482,以勒超市,自动售卖机,以勒 超市
2220006,1601532475891511297,你好宝贝宠物生活馆,宠物用品店,你好 宝贝 宠物 生活馆
2882954,1506563715036868685,文洁面包店,面包店,文洁 面包店
1145988,1506582123413499935,烤心思甜品店,甜品店,烤 心思 甜品店
987873,1599772720395186317,Man8台球俱乐部,公众体育场馆,Man8 台球 俱乐部
3083891,1506526184861855868,领娱电竞,网吧,领娱 电 竞
653066,1528324721442287649,牛牛小牛当家牛排牛尾一锅香,西餐厅,牛牛 小牛 当家 牛排 牛尾 一锅 香
1555535,1506576560461967491,景丽华冷饮批发部,冻品批发店,景丽华 冷饮 批发部
1616596,1524643025870123041,鲜目录寿司,日韩餐厅,鲜 目录 寿司
1386230,1506513073937313804,汇鲜生鲜超市,肉菜店,汇鲜 生鲜 超市
2066136,1528331656967221370,兰州拉面,连锁中式快餐店,拉面
829227,1506526189014216771,海王星辰东江道,连锁药店,海王星辰 东江 道
2418810,1506514402604740673,东太湖开发区食堂,企业食堂,东 太湖 开发区 食堂
2162270,1506560506931179556,佳宇超市,便利超市,佳宇 超市
676275,1506601148713529432,小萌友-萌虎班童装店,儿童用品店,小萌友 萌虎班 童装店
3246101,1506630969036369936,东北饺子馆信华店,非连锁中式快餐店,东北 饺子馆 信华店
279405,1506626254496067589,刘云批发零售水果,果蔬批发店,刘云 批发 零售 水果
1425471,1506576010366414961,张老晓正宗齐齐哈尔烤肉,烧烤店,张老晓 正宗 烤肉
1872879,1506639650494869591,晨光文具,文具店,晨光 文具
523514,1514865342579732583,金源生鲜家禽批发,生鲜批发店,金源 生鲜 家禽 批发
76275,1595447109220560924,小平批发部,批零,小平 批发部
935455,1528313581437972603,悠百佳量贩零食水果,零食店,悠 百佳 量 贩 零食 水果
852401,1506513682820231170,天唐网咖,网吧,天唐 网咖
2573134,1604470367328661549,沙县小吃,连锁中式快餐店,沙县 小吃
989907,1528327261214994516,鲜香饺子,非连锁中式快餐店,鲜香 饺子
1573628,1506516846709567542,8090烧烤,烧烤店,8090 烧烤
652858,1604472401717096501,万家超市,小超市,万家 超市
2715538,1506651645931679838,盒马鲜生,社区团购,盒马 鲜生
2698455,1506524873328160914,壹加壹生鲜超市,大超市,壹加 壹 生鲜 超市
2892632,1506564367628627987,世保蔬菜批发,果蔬批发店,世保 蔬菜 批发
1181162,1506570006924882008,财记海鲜饭店,非连锁中式快餐店,财记 海鲜 饭店
2981136,1506511403023069278,天成冻货水产批发部,生鲜批发店,天成 冻货 水产 批发部
634760,1506576008017604703,永兴自选超市,小超市,永兴 自选超市
268394,1506526851424841806,木槿台韩式烤肉料理馆,日韩餐厅,木槿 台 韩式 烤肉 料理 馆
2587556,1528327260208361518,沙县小吃,连锁中式快餐店,沙县 小吃
298199,1506573185196486733,古茗,休闲茶饮店,古茗
2451888,1506639650549395579,幸福里炸鸡店,非连锁西式快餐店,幸福 里 炸鸡 店
1712004,1538705340747739247,名创优品,家居生活馆,名 创优 品
89674,1531112140398915684,贝佳童乐益智玩具,玩具店,贝佳 童乐 益智 玩具
1977546,1506566182113898517,肯德基,连锁西式快餐店,肯德基
1834428,1506526852163039333,名创优品,家居生活馆,名 创优 品
1197805,1506513042463256631,老地摊书店,书店,地摊 书店
2743207,1622672398233104460,聚鑫源洗浴,洗浴棋牌室,聚鑫 源 洗浴
80772,1506513040835866682,芙蓉兴盛总仓,便利店,芙蓉 兴盛 总仓
1274602,1528319999947829398,正新鸡排,小吃店,正新 鸡排
766474,1604440217270612102,极聚网咖,网吧,极聚 网咖
1812768,1528331664701517993,孔家干货,干货店,孔家 干货
1960554,1506516845384167464,金桂园百货,小百货,金 桂园 百货
1402381,1506515717275775070,华润万家,大卖场,华润 万家
1184437,1535539199418298459,五里亭农贸市场自贩机,自动售卖机,五里亭 农贸市场 自贩机
2561240,1506517477449003051,星雅棋牌室,洗浴棋牌室,星雅 棋牌室
2988011,1506573188983943298,华华玩具店,玩具店,华华 玩具店
650476,1506513678714007648,美味香面包,面包店,美味 香 面包
2626668,1506570747848683641,屈臣氏,化妆品集合连锁店,屈臣氏
939124,1612551305564516382,盐津特色小吃,小吃店,盐津 特色小吃
1831719,1601131096899317829,万和批发超市,小超市,批发 超市
1127861,1506584922746515564,五七日用品批发超市,日用品批发店,五七日 用品 批发 超市
2915910,1506524873261051995,红迪批发烟酒,烟酒茶批发店,红迪 批发 烟酒
873767,1506513683919138844,旺发食杂,食杂店,旺发 食杂
2636940,1506601150248644734,屈臣氏,化妆品集合连锁店,屈臣氏
789233,1506566179777671230,金穗宾馆,酒店宾馆,金穗 宾馆
2424675,1622672398535094367,杰拉网咖,网吧,杰拉 网咖
1415747,1506570006014718047,永芳玩具店,玩具店,永芳 玩具店
637626,1506584922620686442,果天水果,水果店,果天 水果
3158272,1506526189580447810,湘味小厨,中餐厅,湘味 小厨
145948,1506526186090786893,自动售卖机百仙洞,自动售卖机,自动 售卖机 百 仙洞
737539,1506509200749228047,极速网咖,网吧,极速网 咖
1120837,1612676766374293630,万光辉床上用品批发行,日用品批发店,光辉 床上用品 批 发行
2743917,1506651641309556752,得力文具,文具店,得力 文具
1722098,1506570742664523840,冰淇淋大世界,甜品店,冰淇淋 世界
2900935,1506513070565093473,（回澜）洪军酒水批发,烟酒茶批发店,回澜 洪军 酒水 批发
1653180,1604470366917619741,新丰小吃翁乔路分店,早餐店,新丰 小吃 翁乔路 分店
572878,1506587006149586960,冬冬旋转小火锅,火锅店,冬冬 旋转 小火锅
2934299,1506513242930016280,顺兴食品批发部,食杂批发店,顺兴 食品 批发部
2747258,1506526851634557034,自助售卖机海埂大坝便民服务,自动售卖机,自助 售卖机 海埂 大坝 便民服务
796167,1506570749501239307,万千糕饼,面包店,万千 糕饼
1481749,1506566177999286342,梧州双钱龟苓膏,甜品店,双钱 龟苓膏
1713245,1506630967610306647,梅梅家的冰淇淋,甜品店,梅梅家 冰淇淋
2132374,1506514402533437524,震泽政府食堂,企业食堂,震泽 政府 食堂
3077464,1531112142831611913,玩具店,玩具店,玩具店
1714654,1506513042270318640,顶级KTV,KTV,顶级 KTV
1555939,1506522323082276869,华南超市,便利超市,华南 超市
1770530,1506517431752061024,食堂,企业食堂,食堂
1908953,1506588932207538185,小卡熊婴童百货清湖店,儿童用品店,小卡熊 婴童 百货 清湖 店
1666798,1506513044719792169,富民网咖,网吧,富民 网咖
2603525,1506516547664080907,合力超市,小超市,合力 超市
2793869,1601532475862151197,康旺动物诊所,宠物医院,康旺 动物 诊所
560335,1506560510026575899,兴隆水产批发,生鲜批发店,兴隆 水产 批发
1019972,1601254917182582916,鼎湖山泉水店,送水站,鼎湖山 泉水 店
1169190,1599685344717172805,矮陂粮油店,粮油店,矮陂 粮油店
978994,1506526189823717400,剑江半岛自动售卖机,自动售卖机,剑江 半岛 自动 售卖机
3221862,1601543288907886697,神乐川日式烧肉,日韩餐厅,神乐川 日式 烧肉
3172671,1506644465035767926,小何文具,文具店,小何 文具
728780,1506526188145995782,美团优选朝良,社区团购,美团 优选 朝良
37182,1506615513412005908,卢家妈妈手工比萨,非连锁西式快餐店,卢家 妈妈 手工 比萨
1697860,1506624591811047527,童趣玩具店,玩具店,童趣 玩具店
3408117,1506564371965538410,中心书店,书店,中心 书店
725788,1506660130052370533,黄牛肉批发,生鲜批发店,黄 牛肉 批发
1372738,1601112041865867289,庆堃雪糕店军立街店,甜品店,庆堃 雪糕 店军立 街店
2885472,1514859563990642843,化州正宗冰冻糖水店,甜品店,化州 正宗 冰冻 糖水 店
2205444,1506660124851433510,谷稻源东北粮油专卖,粮油店,谷稻源 东北 粮油
923,1506639653225361433,盒马配送站,社区团购,盒马 配送 站
810384,1601501241555546232,小妹专业干洗中心,洗衣店,小妹 专业 干洗 中心
23374,1524643027241660433,华琴干洗店,洗衣店,华琴 干洗店
3169810,1622672398618980455,天冰冰淇淋,甜品店,天冰 冰淇淋
844957,1522043458544726107,苏洛百货店,小百货,苏洛 百货店
1696311,1604984245527507071,平远阳光城大自然水站,送水站,平远 阳光城 大自然 水站
1170807,1506582116589367356,河北十柒体育,体育用品店,十柒 体育
677185,1506615513974042701,茶具餐具批发采购中心,日用品批发店,茶具 餐具 批发 采购 中心
1453536,1506570005695950872,冠菌海鲜肥牛自助火锅,自助餐,冠菌 海鲜 肥牛 自助 火锅
644674,1506626259726364691,十月天使孕婴店,母婴用品店,十月 天使 孕婴店
3401033,1506522248557883434,庆帅名烟名酒,烟酒茶店,庆帅 名烟名酒
931043,1604953854045319298,鸣辉日杂商店,日杂店,鸣辉 日杂 商店
2910637,1506582116052496408,蚝自助西昌火盆烧烤,自助餐,蚝 自助 西昌 火盆 烧烤
2437024,1506513042270318639,好声音KTV,KTV,声音 KTV
607161,1572960386179919986,日日顺副食商行,食杂店,日日 副食 商行
2736835,1506620198982250540,永盛图书,书店,永盛 图书
1375760,1506587005801459809,惠惠餐具果蔬副食批发部,日用品批发店,惠惠 餐具 果蔬 副食 批发部
1276954,1506560510823493765,盘粮大米直营店,粮油店,盘粮 大米 直营店
3215901,1604440216360448018,中8台球棋牌,洗浴棋牌室,中 8 台球 棋牌
1409501,1580241572505841739,永海泉水店,送水站,永海 泉水 店
863422,1506520377814413318,烧烤小屋,烧烤店,烧烤 小屋
3150014,1506517477264453711,宝民麦宝水店,送水站,宝民麦 宝水店
511080,1506611224920715347,沃地生鲜,肉菜店,沃地 生鲜
3072605,1604953858902323233,梦霞副食,食杂店,梦霞 副食
818334,1601543276203339851,火起肉韩国烤肉,日韩餐厅,火起 肉 韩国 烤肉
1294994,1601131103337574430,365腾达台球俱乐部,公众体育场馆,365 腾达 台球 俱乐部
1842166,1601543283329462401,桥边小铺玩具,玩具店,桥边 小铺 玩具
1766791,1527122200904331305,报刊亭,书报亭,报刊亭
551920,1506560898100359181,俏佳人日用化妆品,化妆品店,俏佳人 日用 化妆品
101290,1528314235518709819,心怡佳超市批发,批零,心怡佳 超市 批发
2965030,1506563714806181913,丁当达书店,书店,丁当 达 书店
1609430,1604953850492743736,春光批发,批零,春光 批发
2393564,1604472401025036306,点点网吧,网吧,点点 网吧
336516,1506526185155457147,百誉自动售卖机,自动售卖机,百誉 自动 售卖机
2280313,1527198375915810817,沙县小吃,连锁中式快餐店,沙县 小吃
1121346,1506567262054903936,百分百美妆,化妆品店,百分百 美妆
2805005,1506516543260061814,中影国际影城,影剧院,中影 国际 影城
1274884,1506584923929309211,母婴缘生活馆,母婴用品店,母婴 缘 生活馆
1293214,1506597837327298595,骨掌柜39元自助,自助餐,骨 掌柜 39 元 自助
3436815,1514861889732210784,华雄厨具酒店用品批发部,日用品批发店,华雄 厨具 酒店用品 批发部
789069,1506624593073533051,鲁粤拉面馆,非连锁中式快餐店,鲁粤 拉面馆
560572,1506519656096329807,褔呗嘉汉堡店,非连锁西式快餐店,褔 嘉 汉堡 店
2576191,1506596756165750867,至尊比萨,连锁西式快餐店,至尊 比萨
3308016,1506588934715732030,家客来西餐厅,西餐厅,家客 西餐厅
386116,1506560903171272822,壹加壹超市,大超市,壹加 壹 超市
2888816,1506582124004896880,新高桥旺和便利店,便利店,新高 桥旺 便利店
2151254,1506513072997789697,史强名烟名酒,烟酒茶店,史强 名烟名酒
960162,1506520377533395024,同仁堂,连锁药店,同仁堂
800016,1506519588031164453,德源日用品批发部,日用品批发店,德源 日用品 批发部
1846001,1514865340054761629,嘉得乐石磨肠粉,早餐店,嘉得乐 石磨 肠粉
2354232,1506573191173369927,太极龙体育,体育用品店,太极 龙 体育
288489,1506573181744574501,丽人化妆品,化妆品店,丽人 化妆品
2541698,1595439532571095065,辉速度台球俱乐部,公众体育场馆,辉 速度 台球 俱乐部
1025281,1506513046632394864,评文水产干菜批发部,生鲜批发店,评文 水产 干菜 批发部
1501991,1506566180138381349,金麦蛋糕,面包店,金麦 蛋糕
825247,1506522323371683942,李艳邱杂货店,日杂店,李艳 邱 杂货店
252658,1604984246827741250,鑫泉烟酒批发,烟酒茶批发店,鑫泉 烟酒 批发
1911510,1601543287939002370,快乐宝贝益智玩具店,玩具店,快乐 宝贝 益智 玩具店
2434936,1506597836874313789,酒拾烤肉,烧烤店,酒拾 烤肉
1951838,1506587000755712085,永辉超市,大卖场,永辉 超市
1095973,1506516545264939129,英雄网吧,网吧,英雄 网吧
969419,1573262121050042382,三木烟酒食品批发,烟酒茶批发店,三木 烟酒 食品 批发
222723,1514859562224840802,佳润生活超市,小超市,佳润 生活超市
677052,1563017745564692528,报刊亭,书报亭,报刊亭
212364,1506580763410427930,爱尚宠物生活馆,宠物用品店,爱尚 宠物 生活馆
1574090,1506517471904133135,苏贝儿母婴生活用品店,母婴用品店,苏贝儿 母婴 生活 用品店
3054483,1506564841891164293,家晟宴主题西餐厅,西餐厅,家晟宴 主题 西餐厅
3261518,1531111317115760647,蜀江龙火锅,火锅店,蜀 江龙 火锅
1211076,1506578490819080243,小卖部咖啡,咖啡厅,小卖部 咖啡
1388056,1506560500778135618,上罗乡村饭店,非连锁中式快餐店,上罗 乡村 饭店
2914690,1622672395867516942,天缘干洗店,洗衣店,天缘 干洗店
974310,1506567264693121039,优惠书店,书店,优惠 书店
1270612,1506526181883899978,幸运文具玩具店,玩具店,幸运 文具 玩具店
1480938,1506511403543163009,李记干货店,干货店,李记 干货店
3406449,1601602673914933287,春霞化妆品城,化妆品店,春霞 化妆品 城
1334969,1506513682367246383,丰泽区旺角自选超市,小超市,丰泽区 旺角 自选超市
2047150,1506651642177777677,中符母婴储配中心,母婴用品店,中符 母婴 储配 中心
1514001,1632356109337751602,零小馋零食店,零食店,零小馋 零食 店
1709241,1506560898314268794,本增鑫达酒水批发部,烟酒茶批发店,增鑫达 酒水 批发部
3429439,1604953847527370858,山姆宠物医院,宠物医院,山姆 宠物医院
1216768,1535540090909225048,老孙棋牌,洗浴棋牌室,老孙 棋牌
99315,1612624013455257732,淮北良椰东南亚餐厅,东南亚餐厅,良椰 东南亚 餐厅
325007,1535558300589092865,陕西特色小吃,小吃店,特色小吃
1748462,1506522317935865948,雅动乔氏桌球俱乐部二店,公众体育场馆,雅动 乔氏 桌球 俱乐部
3279933,1604470372764479514,奇点玩具,玩具店,奇点 玩具
314749,1506564375195152416,连平水果批发部,果蔬批发店,连平 水果 批发部
975953,1506560503949029425,中百超市,大超市,中百 超市
2048986,1506522250155913311,米淇蛋糕,面包店,米 淇 蛋糕
1664536,1514865341090754621,好邻居便利店,便利店,邻居 便利店
683074,1506511405262827545,兰州七里河区吴家园西街天时力百货商店,士多,七里河区 吴 家园 西街 天时 力 百货商店
841232,1506513683386462255,GOF电竞馆,网吧,GOF 电 竞馆
290323,1506666645840719946,沐雪书店,书店,沐雪 书店
1068519,1627516721458049027,泰合雪糕批发,冻品批发店,泰合 雪糕 批发
2356198,1506509200052973571,苗苗百货店,小百货,苗苗 百货店
2224724,1528319999469678682,利达面粉鲜切面,干货店,利达 面粉 鲜 切面
2819946,1506576555458162831,乐万家超市,小超市,乐 万家 超市
2468148,1601607388182605845,常山浩云食品超市,食杂店,常山 浩云 食品 超市
777129,1506644466839318583,惠购卓悦化妆品店,化妆品店,惠购 卓悦 化妆品 店
1765431,1601607388539121755,瑞隆超市,便利超市,瑞隆 超市
473683,1506560720295424026,好日子自助涮烤吧,自助餐,好日子 自助 涮 烤
1303792,1506516542790299656,王霞食杂,食杂店,王霞 食杂
3431844,1506570746292596781,君君文具玩具店,玩具店,君君 文具 玩具店
1291923,1506570737895600199,华莱士,连锁西式快餐店,华莱士
2181616,1604446307337105489,帝都食品超市,便利超市,帝都 食品 超市
2911042,1632356106586288143,好味味副食店,食杂店,好味味 副食店
1710273,1506580766321274996,君泰餐厅,东南亚餐厅,君泰 餐厅
849767,1506526189014216775,海王星辰东丽开发区,连锁药店,海王星辰 东丽 开发区
2757750,1604462201069105235,佳佳便利店,便利店,佳佳 便利店
1045275,1506564372267528332,童乐园玩具店,玩具店,童 乐园 玩具店
2627164,1506596758069964879,李军果业,水果店,李军 果业
1841794,1506526183842639989,嗨铁游泳健身,公众体育场馆,嗨 铁 游泳 健身
987207,1601161788471373833,美新士多水店,送水站,美新 士多 水店
1196511,1506519587402018835,1磐安县窈川旭群副食店,食杂店,1 磐安县 窈川旭群 副食店
1112006,1536222001402998957,张燕批发,批零,张燕 批发
1977873,1506584914798309455,平价自助餐厅,自助餐,平价 自助餐厅
2458339,1528331666844807250,十八子泡菜,日韩餐厅,十八 子 泡菜
1285904,1506564370577223727,吉昌贾秀云化妆品,化妆品店,吉昌 贾秀云 化妆品
1973244,1506611213432516688,骏怡精选酒店,酒店宾馆,骏怡 精选 酒店
255058,1506520376983941265,科目三考场小卖部,士多,科目 三 考场 小卖部
1869521,1506644465757188123,至尊比萨,连锁西式快餐店,至尊 比萨
969900,1506509621114957886,孙二水果,水果店,孙二 水果
1295305,1506570741083271295,宿迁鸿福商务宾馆,酒店宾馆,鸿福 商务 宾馆
40714,1524644189315526751,伊园滇真餐馆,中餐厅,伊园 滇 真 餐馆
3455091,1506630965727064146,妹姐鸭仔饭,非连锁中式快餐店,妹姐 鸭仔 饭
241740,1506580757689397256,三门县重庆钱门火锅,火锅店,三门县 钱门 火锅
1399353,1601607395124178986,福瑞斯干洗,洗衣店,福 瑞斯 干洗
367239,1506523216443863163,融汇日用品批发部,日用品批发店,融汇 日用品 批发部
2411214,1506666646264344640,笨笨熊甜品茶饮,甜品店,笨笨熊 甜品 茶饮
2101451,1527122200984023095,报刊亭,书报亭,报刊亭
1795871,1506660126013255771,臻选咖啡店,咖啡厅,臻 选 咖啡店
759912,1506509623010783336,紫竹青宾馆,酒店宾馆,紫竹 青 宾馆
891228,1506570738893844506,成美日杂店,日杂店,成美 日杂店
1248866,1506509198157148301,临桂县四塘镇昌柱日用品店,日杂店,临桂县 四塘 镇昌柱 日用品 店
805609,1535558480075944114,萍子早餐店,早餐店,萍子 早餐 店
558960,1604470367840366721,永辉超市,大卖场,永辉 超市
1411346,1506524874305433682,霸道烤鱼,中餐厅,霸道 烤鱼
443465,1506519654288584744,飞牛便利,便利店,飞牛 便利
2582624,1506570000834752636,名创优品,家居生活馆,名 创优 品
492021,1506522318153969713,斯科斯自动售卖机,自动售卖机,斯 科斯 自动 售卖机
3051313,1506586996196503683,七乐文具店,文具店,七乐 文具店
3370568,1506573179106357332,浩博文具,文具店,浩博 文具
1199285,1506582116870385742,瑞隆·精品水果批发,果蔬批发店,瑞隆 精品 水果 批发
192135,1506567916789952634,南门书店,书店,南门 书店
2735394,1506564841052303489,体育大世界,体育用品店,体育 世界
380446,1563416599858507826,贝贝早餐店,早餐店,贝贝 早餐 店
3196651,1604472401515769902,慧峰跆拳道馆,公众体育场馆,慧峰 跆拳道 馆
2105423,1506573190862991430,华莱士,连锁西式快餐店,华莱士
1015148,1506573180297539634,小周玩具店,玩具店,小周 玩具店
2064842,1632356107190267913,梁思岳啤酒饮料批发,烟酒茶批发店,梁思岳 啤酒 饮料 批发
3257710,1506573187918589987,恩诚粮油,粮油店,恩诚 粮油
2559821,1535559211692585011,余氏水果批发部,果蔬批发店,余氏 水果 批发部
791767,1506576017521897554,壹加壹糖水,甜品店,壹加 壹 糖水
1669951,1516980310980685828,KKV西安高新万达主力店,家居生活馆,KKV 高新 万达 主力 店
2489148,1514861411287953580,鼎龙湾萨瓦迪卡泰国餐厅,东南亚餐厅,鼎 龙湾 萨瓦迪卡 泰国 餐厅
606318,1506513682035896368,捷利行副食品批发部,食杂批发店,捷利 行 副食品 批发部
2917167,1506509619198160936,美团优选,社区团购,美团 优选
1497662,1563530079840235549,昌盛玩具店,玩具店,昌盛 玩具店
196834,1601543281949536377,全棉时代,家居生活馆,全棉 时代
508254,1506567917716893818,屈臣氏,化妆品集合连锁店,屈臣氏
1228188,1506516548960120903,云南宣威横店电影城,影剧院,宣威 横店 电影城
2739647,1506571146429198404,孙记食府,中餐厅,孙记 食府
272363,1506660130186588265,华美乐童车,儿童用品店,华美 乐 童车
343558,1506560900092653669,尚品文具,文具店,尚品 文具
1059269,1563460294351777812,群众早餐店,早餐店,群众 早餐 店
1592045,1506526188066304014,海王星辰健康药房,连锁药店,海王星辰 健康 药房
1633242,1604472404984459367,兴旺水果园,水果店,兴旺 水 果园
2395691,1506624588816314376,天天烧烤,烧烤店,天天 烧烤
2304198,1604470366263308348,新疆买买提烧烤店,烧烤店,买买提 烧烤店
3490192,1506513245496930392,达尔迪网咖牡丹街店,网吧,达尔 迪 网咖 牡丹 街店
2729872,1506570007868600336,平洲烈日雪糕批发零售,冻品批发店,平洲 烈日 雪糕 批发 零售
774993,1601607398416707703,坡头胜富杂货店,日杂店,坡头 胜富 杂货店
585825,1528313448155574428,报刊亭,书报亭,报刊亭
204552,1506520376291881064,奇迹健身,公众体育场馆,奇迹 健身
2593865,1506560514162159628,江海超市,小超市,江海 超市
2926058,1527122201084686488,八哥越南螃蟹腿,东南亚餐厅,八哥 越南 螃蟹 腿
2622021,1506526851122851947,南区批发冷饮,冻品批发店,南区 批发 冷饮
3377307,1535539127595036790,善礼蔬菜批发水果干货临沂建设路,果蔬批发店,善礼 蔬菜 批发 水果 干货 建设路
2408009,1506564377522991164,金利来蛋糕房,面包店,金利来 蛋糕 房
3065703,1506516546200268883,奥斯卡影城,影剧院,奥斯卡 影城
2729159,1506516543914373152,红伟副食,食杂店,红伟 副食
2726907,1506526846567837756,美食街纯味鸭脖,小吃店,美食街 纯味 鸭 脖
2121423,1604470372676399236,华莱士风情园店,连锁西式快餐店,华莱士 风情园 店
615631,1506516849108709392,虾狂火锅,火锅店,虾狂 火锅
1998773,1506596755033288776,文子同升书屋,书店,文子同升 书屋
3010045,1506524870627029131,华华冰淇淋批发,冻品批发店,华华 冰淇淋 批发
3255329,1506517476194906212,报刊亭,书报亭,报刊亭
1094882,1506573190972043267,中国清真兰州拉面,连锁中式快餐店,清真 拉面
1161336,1506597841047646213,豫丰水果百货,小百货,豫丰 水果 百货
2592497,1506576010173476879,熊小胖宠物生活馆,宠物用品店,熊 小胖 宠物 生活馆
1273300,1506601157802586129,宏新小吃店,小吃店,宏新 小吃店
1505711,1506651644698554403,金湖中民烟酒店,烟酒茶店,金 湖中 民 烟酒店
1136551,1524644187600056377,我很芒,休闲茶饮店,很芒
1162671,1506567268279250979,水城生鲜超市,肉菜店,水城 生鲜 超市
785924,1601532475870539848,七彩精灵宠物医院,宠物医院,七彩 精灵 宠物医院
2912761,1506507657488625713,京喜马安,社区团购,京喜 马安
2003343,1514888291072339989,购者悦百货,小百货,购者 悦 百货
402948,1506564847473782815,可爱可亲母婴用品生活馆,母婴用品店,可爱 可亲 母婴 用品 生活馆
2857930,1612469841565052978,奈雪ck中央厨房,休闲茶饮店,奈雪 ck 中央 厨房
68026,1506523211704299572,唱吧KTV,KTV,唱 KTV
3325331,1604472404887990332,华联影院,影剧院,华联 影院
1490704,1506588928239726679,新时代超市,小超市,新 时代 超市
3393194,1601543275809075294,明彦百货,小百货,明彦 百货
1273405,1506563714843930663,德田西饼店面包蛋糕糕点,面包店,德田 西饼 店 面包 蛋糕 糕点
1512485,1506580766090588204,华莱士,连锁西式快餐店,华莱士
2456219,1506524696433389706,CROSSBAR,酒吧,CROSSBAR
540977,1563244343157059613,咖啡之翼,咖啡厅,咖啡 之翼
1358048,1604953847800000627,花房民间酒馆,酒吧,花房 民间 酒馆
3440711,1506570009416298526,泰靓,东南亚餐厅,泰靓
